train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,learning_rate,epoch_time
0.5573533621651156,0.4590847950715285,0.5955332788454806,0.7149221713726337,0.44991481214485785,0.5595075671489422,0.0001,101.49626517295837
0.446603315387979,0.38911420565385085,0.6840297244259237,0.7402167916297913,0.5420584108645993,0.6004942357540131,0.0001,90.15458250045776
0.3749432040401447,0.3142535354082401,0.7256035611355378,0.7978867842600896,0.5900899421676625,0.669918777850958,0.0001,87.99582886695862
0.3286933206297733,0.2773333157484348,0.7286007159194092,0.8150373697280884,0.5959731011341015,0.6982480333401606,0.0001,90.03595900535583
0.2818767257310726,0.27597471269277424,0.7512248083029265,0.8013148261950567,0.6192759008457264,0.6803991725811591,0.0001,89.48658776283264
0.2397107062516389,0.2659151336321464,0.7805949637183437,0.809991139632005,0.657804231883751,0.6939077606567969,0.0001,87.69898796081543
0.22226535041391113,0.25871570293719953,0.7840490295655198,0.816321611404419,0.6604885236118678,0.6999440972621624,0.0001,90.01153063774109
0.21007069181880833,0.2640897872356268,0.7843290640064228,0.8090700369614822,0.6635130002036874,0.6920523345470428,0.0001,87.42739725112915
0.1941936458748432,0.23772855618825325,0.7950922659149876,0.8267370416567876,0.6731263420740028,0.7142676871556503,0.0001,89.5643482208252
0.1797148242454838,0.27772727379432094,0.8088149880461487,0.80129140156966,0.6934664728648868,0.6847099363803864,0.0001,90.07679271697998
0.1602263120520446,0.25435613898130566,0.8240174860865982,0.8206591239342322,0.7135291799994898,0.7085992877299969,0.0001,89.58345413208008
0.1619982414614455,0.27683779998467517,0.82099262698565,0.8221321243506211,0.7084745625838821,0.7143855026135078,0.0001,87.17768836021423
0.15429849658207392,0.2554304078221321,0.8258307077634481,0.8255206025563754,0.7160565126917244,0.715622182075794,0.0001,90.00933384895325
0.1474436774711918,0.23554879942765602,0.8348148258655895,0.829401433467865,0.7284937194652028,0.719283823783581,0.0001,88.02020788192749
0.1519018002199354,0.25080027603186095,0.8254017237527871,0.8221235091869648,0.7162463619017306,0.7065381407737732,0.0001,89.5113914012909
0.14753710754491664,0.25038337535583055,0.8297375658596003,0.8254152398843032,0.7205727156481625,0.7135548339440272,0.0001,89.5528678894043
0.14565878182097716,0.2316594238464649,0.8317006860434273,0.8352932929992676,0.7238431077128575,0.7306957290722773,0.0001,87.70102405548096
0.14826134991268686,0.24372559785842896,0.8293023143009639,0.8319434890380273,0.7239207333344736,0.7166615128517151,0.0001,89.56468296051025
0.13905305222228723,0.2629357587832671,0.8406152615760579,0.808385220857767,0.7372903261379695,0.6862720044759604,0.0001,88.15126132965088
0.1419030167967265,0.29718193583763564,0.8333428918763444,0.8005518775719863,0.7275645355061616,0.6823493265188657,0.0001,89.53264021873474
0.13384478365611516,0.2184523344039917,0.8427845872478721,0.8505935623095586,0.7406511945121083,0.7517966696849236,0.0001,89.50114417076111
0.12608653881851536,0.2257016066175241,0.8499597851876859,0.8535390633803147,0.7484481216028884,0.7522431222292093,0.0001,88.02761173248291
0.1374513291305414,0.2380156282048959,0.8384049983672154,0.836499558045314,0.7345410727976281,0.7335960223124578,0.0001,89.36941695213318
0.12559446940819421,0.24525274164401567,0.8530428606418916,0.8225759221957281,0.7515524795025955,0.7123641921923711,0.0001,89.64942932128906
0.12914245989587572,0.22179906299481025,0.8520527338540113,0.8407818308243384,0.7516151910394798,0.7374422206328466,0.0001,87.61741876602173
0.13020714502321717,0.25524044323426026,0.8451833630233635,0.8304677101281973,0.7447512674110907,0.7210935996128962,0.0001,89.82710719108582
0.13565466185042888,0.2284414882843311,0.8405122729363265,0.8391983692462628,0.738001817630397,0.7296796441078186,5e-05,87.90504288673401
0.11742275169142234,0.2428940930045568,0.861991483948113,0.8414422777982858,0.7662534429519264,0.7366628325902499,5e-05,89.53817248344421
0.11738737896774654,0.24984708256446397,0.8647382641096174,0.840260556110969,0.770478483427454,0.7372254568796891,5e-05,89.63716912269592
0.11968472091205141,0.24023384257004812,0.8619698329288282,0.8361645478468674,0.7679548241933922,0.7297077958400433,5e-05,87.92760515213013
