train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,learning_rate,epoch_time
0.6935865091688839,0.5081419394566462,0.42342535343113136,0.658956385575808,0.2898911114172711,0.49454760322204006,2.8e-05,54.470380544662476
0.5937650375712065,0.45512012334970325,0.6453844042793836,0.7630183880145733,0.5042416140506113,0.622822112762011,4.6e-05,54.23034310340881
0.5431314852134681,0.5109207905255831,0.7027349090778533,0.6979263195624719,0.5648696566759436,0.5406187658126538,6.4e-05,54.276005268096924
0.5040997580429654,0.3748434621554155,0.6979609015915129,0.8051139528934772,0.5627608412393817,0.6792047367646143,8.2e-05,54.25488567352295
0.45732004167856993,0.3986857281281398,0.719171166833904,0.746024489402771,0.5845161263865454,0.5986983088346628,0.0001,54.30861949920654
0.38911422231683024,0.3070254096618065,0.7454998012126228,0.8099825932429388,0.6152870237229415,0.6908784027283008,0.0001,54.3180890083313
0.33666407270931903,0.2763305581532992,0.7763791197887909,0.8217144516798166,0.6517478502413006,0.7055395864523374,0.0001,54.24093699455261
0.3001709210651892,0.34236928820610046,0.7777694501442673,0.7622202634811401,0.6540111593304225,0.6198449868422288,0.0001,54.1658570766449
0.26359044001610193,0.27125346889862645,0.7944447165470064,0.8161958822837243,0.6758629780745616,0.6945286026367774,0.0001,54.22478270530701
0.23409958188364535,0.26240482123998493,0.8077904243528107,0.8106044828891754,0.6920463786816892,0.6988684145303873,0.0001,54.165735721588135
0.21211667945263563,0.23574537554612526,0.8131162869617526,0.831777416742765,0.6975742596673009,0.7243539209549243,0.0001,54.17293620109558
0.19934125741322836,0.2691230441515262,0.8080165719176516,0.8205135418818548,0.6930925462073014,0.7013600514485285,0.0001,54.17491316795349
0.180262561082656,0.2605705650953146,0.821992802951071,0.8102055650490981,0.7100850733709924,0.6920867218421056,0.0001,54.18875050544739
0.16445175768738543,0.2482897862792015,0.8357664802008204,0.8301015496253967,0.7308917869756251,0.7218523231836466,0.0001,54.26750469207764
0.15657064276115026,0.2339855684683873,0.8359468723704786,0.8343596458435059,0.7300928902386883,0.7230349870828482,0.0001,54.259729623794556
