train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,learning_rate,epoch_time
0.7364981796270536,0.5958676338195801,0.3489781870610184,0.6522043006760734,0.22547096430243532,0.4847148784569332,2.8e-05,8.034749984741211
0.6040977484282152,0.4206079500062125,0.6883534305257561,0.7792571187019348,0.5380589095530687,0.6401725155966622,4.6e-05,8.49789547920227
0.4383874828064883,0.2945258212941034,0.7586223906205024,0.8229231068066188,0.6207497899914965,0.7002719214984349,6.4e-05,8.677178144454956
0.2892584286538171,0.26161899736949373,0.792206393899741,0.8190976296152387,0.6654689727741995,0.695186836378915,8.2e-05,9.111282110214233
0.22087183686686152,0.23697405840669358,0.7848696178860135,0.832118809223175,0.656444042277189,0.7145549740110125,0.0001,8.004926681518555
0.17270719407149304,0.23246719581740244,0.8152490946245782,0.8462733796664647,0.6981873915151313,0.7340266108512878,9.997293623837585e-05,8.96251916885376
0.1601401332443879,0.2589656923498426,0.8190483334991667,0.8333118387631008,0.7025932348160832,0.715140530041286,9.989177454732935e-05,8.840563535690308
0.1563670296497919,0.31957535445690155,0.8234559150389683,0.8179548553058079,0.7094259036727893,0.6955803036689758,9.975660367597807e-05,8.57718563079834
0.13316526831944048,0.22227596598012106,0.8457258457754865,0.8549790722983224,0.7410474480302246,0.7474584749766758,9.956757143168527e-05,6.885110855102539
0.13922244280484725,0.2516892020191465,0.8365070543907307,0.8355103560856411,0.7260034993106936,0.718884425503867,9.932488451843476e-05,8.761759996414185
0.13390102382335398,0.22795444088322775,0.8433297581878709,0.8457378659929548,0.7371606514041806,0.7349342703819275,9.902880831080307e-05,7.6428062915802
0.1296647893563833,0.2081905763064112,0.8474425625653914,0.8699289219720023,0.7425177959196362,0.7715869886534554,9.86796665637763e-05,7.517086029052734
0.12348985269573735,0.1909408430968012,0.8524051582739677,0.8624060324260167,0.7501486918808501,0.7610457284109933,9.827784105872876e-05,6.863741397857666
0.12892676480574372,0.2605670839548111,0.8495953653329684,0.8279189041682652,0.7457245958072168,0.7076600279126849,9.782377118595071e-05,7.690000772476196
0.13066104643138837,0.184458321758679,0.8442777501948086,0.8648647410529,0.7404864112168182,0.7638213464191982,9.731795346418142e-05,8.401062250137329
0.12044813948464983,0.1789323730128152,0.8584970563282202,0.874394851071494,0.7596254798549192,0.7774935449872699,9.676094099767333e-05,7.60953950881958
0.12286311893919367,0.20083810069731303,0.8567769560548995,0.8654213462557111,0.7560691414056001,0.765134368624006,9.615334287138057e-05,6.415881395339966
0.11642129135168629,0.22462643682956696,0.86026351356212,0.859277640070234,0.762291595707705,0.7559895600591388,9.549582348493357e-05,8.112364292144775
0.1286641497992807,0.21861758402415685,0.8471368448233899,0.8512647577694484,0.7423810686594174,0.742798456123897,9.478910182612781e-05,8.230395793914795
0.12225030960492146,0.19979893735476903,0.8541651447246104,0.8639619691031319,0.7536905900931653,0.7611043964113507,9.403395068472123e-05,7.59721302986145
0.12050173539714312,0.21326731996876852,0.8581293291515775,0.8558274933270046,0.758235466701013,0.7487753459385463,9.323119580739992e-05,7.711482524871826
0.10979939180851718,0.17823322330202376,0.867032946995747,0.8742162159511021,0.769918919161514,0.7781164646148682,9.238171499483631e-05,7.8074610233306885
0.10583505834694262,0.16663504817656108,0.8743195467525058,0.8796318343707493,0.7824398932265647,0.7874939015933445,9.148643714182701e-05,8.272486448287964
0.11210767681032051,0.18004209441798075,0.8676549600966182,0.8692467382975987,0.7729330984530626,0.7693425502095904,9.054634122155992e-05,7.082437038421631
0.11677949381187375,0.23830012125628336,0.8633520187419138,0.8581608363560268,0.7648096474600427,0.7525106923920768,8.95624552151215e-05,7.869112253189087
0.11503932760729466,0.1587557452065604,0.8600341151525945,0.8870545625686646,0.7617064030082138,0.7982669217245919,8.853585498741454e-05,7.574554681777954
0.11104989530127725,0.1804724016359874,0.8668613812805693,0.8760058539254325,0.772483445060106,0.7802021588597979,8.746766311071564e-05,7.412426471710205
0.10533159778073982,0.21346016015325273,0.8728094531430138,0.8586424589157104,0.7814302256813755,0.7533351353236607,8.635904763715892e-05,7.974059104919434
0.10557103094955285,0.20088510641029902,0.8736316499150829,0.8603672470365252,0.7814751190167887,0.7558966108730861,8.521122082148819e-05,7.57422399520874
0.11210298988922143,0.23432239251477377,0.8650462877603224,0.8553616489682879,0.7684317236697232,0.7484486784253802,8.40254377954742e-05,8.221961498260498
0.10804582426301491,0.1736314914056233,0.8706775226710756,0.8716403586523873,0.7768327724418522,0.7746241433279855,8.280299519544635e-05,7.380125284194946
0.11017276900877923,0.17314727817262923,0.8674620555506812,0.874015041760036,0.772303843019921,0.7776201963424683,8.154522974444009e-05,7.4799964427948
0.09998601537059855,0.18449028900691442,0.8767164312762978,0.8774934581347874,0.7851721112742837,0.7842712487493243,8.025351679050975e-05,7.594389200210571
0.10398756232066655,0.20905058085918427,0.8756464933171685,0.8628002320017133,0.7846698527350838,0.7613811833517892,7.892926880280571e-05,7.319151163101196
0.09215048417724946,0.21598739070551737,0.8870753068246959,0.8548176203455243,0.8009170095125834,0.7500960826873779,7.757393382706015e-05,8.440706729888916
0.10461357859089787,0.21009268718106405,0.8755305070935944,0.8635134015764508,0.7832852197282109,0.7617461511066982,7.618899390217016e-05,8.103078842163086
