train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,learning_rate,epoch_time
0.6639715569254793,0.42926190154893057,0.43560525119580606,0.7221648607935224,0.29948843200403596,0.5660812130996159,2.8e-05,21.799824237823486
0.48016670162295116,0.3481632811682565,0.6834891764102159,0.7629042182649884,0.5308395813644669,0.6184315000261579,4.6e-05,21.479382276535034
0.3995693368308338,0.30139843055180143,0.7349939410701211,0.7795599188123431,0.590829947296484,0.6423681463514056,6.4e-05,21.155936241149902
0.343553538583679,0.29814312500613077,0.7550038932650177,0.7844217760222298,0.6161434576835161,0.6479975836617606,8.2e-05,23.930644750595093
0.2898346482787603,0.27726292610168457,0.7709268750967803,0.8099787064961025,0.6365698064550941,0.6814449770109994,0.0001,21.73837399482727
0.2590852015548282,0.24848817927496775,0.768507339152289,0.8261030912399292,0.6348912648764657,0.7046283653804234,0.0001,20.944329261779785
0.22884780444480754,0.2494716069528035,0.7806993978626934,0.8279264484133039,0.6497192392010748,0.7076559662818909,0.0001,21.116922616958618
0.20094285486840907,0.3154340237379074,0.8031021735550444,0.7802146673202515,0.679734691793536,0.6456438558442252,0.0001,23.536625385284424
0.1883479298816787,0.23529145760195597,0.8035003461955507,0.8352949108396258,0.6805011988789947,0.7190601740564618,0.0001,21.13885188102722
0.18116885267290067,0.2316745093890599,0.8041703252144802,0.8358200873647418,0.680921811932399,0.7197187798363822,0.0001,21.093225479125977
0.1602741702011338,0.2118392629282815,0.8264689953238876,0.8506700055939811,0.7117364038655787,0.7407206041472298,0.0001,21.081244707107544
0.16296397894620895,0.22322709645543778,0.8207377603760472,0.8486399054527283,0.7048219424890884,0.7386360934802464,0.0001,23.766010284423828
0.15569069963178517,0.19561833781855448,0.8278840725068692,0.8620155283382961,0.7132688545518451,0.7584202119282314,0.0001,21.089500427246094
0.14421630041374836,0.27015115107808796,0.8371082032904212,0.832030074937003,0.7267598765499798,0.7155934061322894,0.0001,21.16508960723877
0.15149031303547048,0.24235935402768,0.8253176594957893,0.8364387580326625,0.7097011613257137,0.7202782886368888,0.0001,21.04718041419983
0.14645502812884473,0.2738520290170397,0.8328484309676253,0.8178597518375942,0.7210169911016653,0.6940403495516095,0.0001,23.547333478927612
0.13916341599398924,0.2872918461050306,0.8363025891192165,0.8161489793232509,0.7253731399038692,0.6923915658678327,0.0001,21.15213632583618
0.14253945000193738,0.24745661871773855,0.8355033110689234,0.8315414360591343,0.7224983131444013,0.71293933902468,0.0001,20.91212272644043
0.1441906794767689,0.28936889341899324,0.8316840713406787,0.7980989813804626,0.720866064230601,0.6665856412478856,5e-05,23.786322593688965
0.1253108866052863,0.2116327711514064,0.8539705493567903,0.8599563496453422,0.7508398655020161,0.7560794012887138,5e-05,21.49945330619812
0.12409531649340082,0.18680773781878607,0.856496767497357,0.864848622253963,0.7542751598873256,0.7628634657178607,5e-05,21.1981258392334
0.11342117567489177,0.24365167106900895,0.8699646651008983,0.8404933725084577,0.7749938550922606,0.7267491817474365,5e-05,20.79362440109253
0.12818177267449138,0.19940120088202612,0.8466758963502483,0.8614244375910077,0.7407353152463465,0.7580109408923558,5e-05,23.836890697479248
0.11680691068371137,0.21535709500312805,0.8606170618239745,0.851518452167511,0.7602329450992891,0.7435554436274937,5e-05,21.441360235214233
0.1193429008356215,0.19396757228033884,0.8617934321547732,0.8606449280466352,0.763335328227208,0.7566682355744498,5e-05,20.913698196411133
0.11806456517014238,0.21009272124086106,0.8641982133741732,0.8509091734886169,0.7665988893052678,0.74114271572658,5e-05,20.615174293518066
0.1222241889041515,0.23775574139186315,0.8568725788298949,0.8430578453200204,0.7556968875873236,0.730050231729235,2.5e-05,23.182281970977783
0.10921883764734239,0.2080004939011165,0.8701337436099111,0.84927556344441,0.7753732108775481,0.739960857800075,2.5e-05,20.680054903030396
0.110469569026688,0.2103322935955865,0.8709753295521677,0.8540471877370562,0.776314667713495,0.7461312157767159,2.5e-05,20.7800452709198
0.11103968476347717,0.2056542251791273,0.8704982212296238,0.8533829365457807,0.7759908928915307,0.7452139769281659,2.5e-05,20.784833192825317
0.11114015209454077,0.2434448621102742,0.8707532676649682,0.8437549557004657,0.7756974496591238,0.7315682853971209,2.5e-05,23.190937757492065
